Id,date,boil_current_level
1801,1423402807.11846,1397.0
1802,1423402807.6234,1391.0
1803,1423402808.12791,1391.0
1804,1423402808.63586,1391.0
1805,1423402809.1514,1392.0
1806,1423402809.69635,1395.0
1807,1423402811.33998,1395.0
1808,1423402811.48573,1395.0
1809,1423402811.62284,1397.0
1810,1423402811.78101,1393.0
1811,1423402812.17335,1397.0
1812,1423402812.68041,1395.0
1813,1423402813.18383,1394.0
1814,1423402813.68901,1397.0
1815,1423402814.19775,1393.0
1816,1423402814.69737,1393.0
1817,1423402816.93745,1394.0
1818,1423402817.07966,1395.0
1819,1423402817.22043,1391.0
1820,1423402817.36102,1391.0
1821,1423402817.50434,1388.0
1822,1423402817.7258,1392.0
1823,1423402818.23821,1393.0
1824,1423402818.74259,1385.0
1825,1423402819.24786,1387.0
1826,1423402819.7524,1392.0
1827,1423402820.27858,1394.0
1828,1423402820.77267,1390.0
1829,1423402821.27854,1396.0
1830,1423402821.80949,1395.0
1831,1423402822.28955,1394.0
1832,1423402822.85899,1391.0
1833,1423402823.29891,1399.0
1834,1423402823.82013,1387.0
1835,1423402824.30951,1393.0
1836,1423402824.82855,1392.0
1837,1423402825.32824,1390.0
1838,1423402825.82123,1395.0
1839,1423402826.33528,1390.0
1840,1423402826.83289,1388.0
1841,1423402827.33782,1394.0
1842,1423402828.37586,1395.0
1843,1423402828.5098,1390.0
1844,1423402828.85488,1393.0
1845,1423402829.42497,1387.0
1846,1423402829.86731,1391.0
1847,1423402830.37495,1392.0
1848,1423402830.87557,1389.0
1849,1423402831.38745,1394.0
1850,1423402831.88779,1388.0
1851,1423402832.39294,1391.0
1852,1423402832.90383,1394.0
1853,1423402833.4152,1390.0
1854,1423402833.96297,1391.0
1855,1423402834.42315,1392.0
1856,1423402834.92415,1396.0
1857,1423402835.42885,1395.0
1858,1423402836.64492,1395.0
1859,1423402836.81484,1393.0
1860,1423402836.96741,1393.0
1861,1423402837.49594,1395.0
1862,1423402837.95731,1388.0
1863,1423402838.45981,1392.0
1864,1423402838.96816,1387.0
1865,1423402839.47217,1390.0
1866,1423402839.98362,1396.0
1867,1423402840.53577,1398.0
1868,1423402840.9966,1394.0
1869,1423402841.4877,1397.0
1870,1423402842.01996,1398.0
1871,1423402842.5058,1396.0
1872,1423402843.07685,1396.0
1873,1423402843.5258,1392.0
1874,1423402844.81562,1392.0
1875,1423402844.95031,1394.0
1876,1423402845.08369,1395.0
1877,1423402845.54199,1392.0
1878,1423402846.04621,1389.0
1879,1423402846.56528,1391.0
1880,1423402847.05817,1395.0
1881,1423402847.56221,1396.0
1882,1423402848.10146,1386.0
1883,1423402848.57658,1390.0
1884,1423402849.1128,1388.0
1885,1423402849.57752,1393.0
1886,1423402850.10688,1388.0
1887,1423402850.63752,1391.0
1888,1423402851.13463,1394.0
1889,1423402851.60903,1395.0
1890,1423402852.14763,1392.0
1891,1423402852.84199,1388.0
1892,1423402853.12211,1385.0
1893,1423402853.64609,1391.0
1894,1423402854.13288,1394.0
1895,1423402854.64145,1389.0
1896,1423402855.14958,1393.0
1897,1423402855.65169,1386.0
1898,1423402856.16284,1393.0
1899,1423402857.863,1390.0
1900,1423402858.11978,1393.0
1901,1423402858.263,1313.0
1902,1423402858.40272,1401.0
1903,1423402858.76231,1313.0
1904,1423402859.19033,1397.0
1905,1423402859.69637,1394.0
1906,1423402860.19412,1331.0
1907,1423402860.71882,1396.0
1908,1423402861.21535,1354.0
1909,1423402862.43381,1396.0
1910,1423402862.56832,1398.0
1911,1423402862.72777,1355.0
1912,1423402863.26667,1400.0
1913,1423402863.80012,1353.0
1914,1423402864.27689,1400.0
1915,1423402864.75054,1398.0
1916,1423402865.27341,1397.0
1917,1423402865.7712,1397.0
1918,1423402866.2853,1398.0
1919,1423402866.7842,1400.0
1920,1423402867.28568,1400.0
1921,1423402867.77743,1400.0
1922,1423402868.2891,1401.0
1923,1423402868.79696,1400.0
1924,1423402869.2955,1396.0
1925,1423402869.81537,1397.0
1926,1423402870.85709,1397.0
1927,1423402871.00208,1400.0
1928,1423402871.32178,1400.0
1929,1423402871.82797,1398.0
1930,1423402872.33344,1398.0
1931,1423402872.84727,1400.0
1932,1423402873.3477,1398.0
1933,1423402873.86532,1400.0
1934,1423402874.35472,1402.0
1935,1423402874.88697,1400.0
1936,1423402875.36728,1399.0
1937,1423402875.88105,1398.0
1938,1423402876.37779,1400.0
1939,1423402876.92409,1396.0
1940,1423402877.38963,1399.0
1941,1423402877.90925,1398.0
1942,1423402878.39866,1398.0
1943,1423402878.91014,1399.0
1944,1423402879.411,1398.0
1945,1423402879.91813,1398.0
1946,1423402880.42331,1398.0
1947,1423402880.9286,1398.0
1948,1423402881.43631,1398.0
1949,1423402881.9444,1399.0
1950,1423402883.15907,1398.0
1951,1423402883.29124,1400.0
1952,1423402883.46183,1400.0
1953,1423402883.96932,1398.0
1954,1423402884.47116,1398.0
1955,1423402884.9752,1400.0
1956,1423402885.47885,1398.0
1957,1423402885.98884,1400.0
1958,1423402886.48981,1402.0
1959,1423402887.00153,1400.0
1960,1423402887.5184,1399.0
1961,1423402888.019,1399.0
1962,1423402888.5466,1397.0
1963,1423402889.02201,1399.0
1964,1423402889.56086,1399.0
1965,1423402890.02956,1399.0
1966,1423402890.57125,1399.0
1967,1423402891.0421,1399.0
1968,1423402891.54843,1399.0
1969,1423402892.06633,1400.0
1970,1423402892.56865,1399.0
1971,1423402893.06458,1401.0
1972,1423402893.56934,1400.0
1973,1423402894.07749,1418.0
1974,1423402894.58367,1444.0
1975,1423402895.62145,1480.0
1976,1423402895.79157,1477.0
1977,1423402896.10285,1483.0
1978,1423402896.60677,1484.0
1979,1423402897.1272,1484.0
1980,1423402897.62841,1486.0
1981,1423402898.12498,1485.0
1982,1423402898.62951,1486.0
1983,1423402899.14347,1486.0
1984,1423402899.64027,1484.0
1985,1423402900.14929,1485.0
1986,1423402900.70239,1485.0
1987,1423402901.16274,1486.0
1988,1423402901.66367,1488.0
1989,1423402902.17524,1484.0
1990,1423402902.71476,1485.0
1991,1423402903.18961,1484.0
1992,1423402903.68565,1486.0
1993,1423402904.19232,1483.0
1994,1423402904.69858,1489.0
1995,1423402905.28252,1485.0
1996,1423402905.7156,1485.0
1997,1423402906.22108,1485.0
1998,1423402906.72155,1485.0
1999,1423402907.948,1487.0
2000,1423402908.10148,1487.0
2001,1423402908.23998,1488.0
2002,1423402908.79928,1486.0
2003,1423402909.25214,1485.0
2004,1423402909.75711,1487.0
2005,1423402910.27217,1487.0
2006,1423402910.77024,1568.0
2007,1423402911.2772,1497.0
2008,1423402911.7808,1491.0
2009,1423402912.28781,1487.0
2010,1423402912.80235,1488.0
2011,1423402913.29917,1488.0
2012,1423402913.80562,1486.0
2013,1423402914.31355,1546.0
2014,1423402914.8176,1571.0
2015,1423402915.36223,1491.0
2016,1423402915.82805,1488.0
2017,1423402916.33827,1487.0
2018,1423402916.84024,1487.0
2019,1423402917.3467,1488.0
2020,1423402917.85131,1486.0
2021,1423402918.35804,1485.0
2022,1423402918.8641,1487.0
2023,1423402919.37356,1491.0
2024,1423402920.20508,1488.0
2025,1423402920.39206,1489.0
2026,1423402920.88608,1486.0
2027,1423402921.39395,1487.0
2028,1423402921.90738,1487.0
2029,1423402922.40689,1487.0
2030,1423402922.91077,1487.0
2031,1423402923.41625,1487.0
2032,1423402923.97836,1487.0
2033,1423402924.42849,1571.0
2034,1423402924.93517,1569.0
2035,1423402925.44038,1575.0
2036,1423402925.94675,1572.0
2037,1423402926.45859,1571.0
2038,1423402926.95763,1572.0
2039,1423402927.46548,1573.0
2040,1423402927.97066,1573.0
2041,1423402928.58488,1572.0
2042,1423402928.98303,1574.0
2043,1423402929.49498,1572.0
2044,1423402929.99854,1574.0
2045,1423402930.51456,1552.0
2046,1423402931.00792,1574.0
2047,1423402931.52818,1574.0
2048,1423402932.6577,1572.0
2049,1423402932.7921,1574.0
2050,1423402933.03414,1574.0
2051,1423402933.59146,1574.0
2052,1423402934.04699,1573.0
2053,1423402934.5551,1576.0
2054,1423402935.0918,1573.0
2055,1423402935.56531,1573.0
2056,1423402936.06825,1573.0
2057,1423402936.58711,1575.0
2058,1423402937.08215,1575.0
2059,1423402937.59334,1575.0
2060,1423402938.12747,1572.0
2061,1423402938.61944,1575.0
2062,1423402939.14528,1575.0
2063,1423402939.61449,1574.0
2064,1423402940.12818,1574.0
2065,1423402940.63349,1574.0
2066,1423402941.13305,1575.0
2067,1423402941.67905,1575.0
2068,1423402942.15054,1575.0
2069,1423402942.65526,1573.0
2070,1423402943.16435,1575.0
2071,1423402943.66366,1575.0
2072,1423402944.88297,1573.0
2073,1423402945.04928,1576.0
2074,1423402945.18442,1574.0
2075,1423402945.69384,1573.0
2076,1423402946.23042,1573.0
2077,1423402946.70165,1575.0
2078,1423402947.20721,1574.0
2079,1423402947.71771,1574.0
2080,1423402948.25118,1573.0
2081,1423402948.72543,1574.0
2082,1423402949.23251,1584.0
2083,1423402949.73881,1652.0
2084,1423402950.24294,1573.0
2085,1423402950.75024,1574.0
2086,1423402951.25714,1574.0
2087,1423402951.76231,1573.0
2088,1423402952.27,1575.0
2089,1423402952.78456,1575.0
2090,1423402953.29813,1576.0
2091,1423402953.78929,1575.0
2092,1423402954.29227,1582.0
2093,1423402954.8384,1579.0
2094,1423402955.3035,1589.0
2095,1423402955.81338,1629.0
2096,1423402956.31757,1640.0
2097,1423402957.35295,1653.0
2098,1423402957.49097,1581.0
2099,1423402957.8492,1573.0
2100,1423402958.36016,1613.0
2101,1423402958.84841,1658.0
2102,1423402959.3538,1660.0
2103,1423402959.86345,1662.0
2104,1423402960.36763,1657.0
2105,1423402960.88204,1646.0
2106,1423402961.37944,1635.0
2107,1423402962.11661,1637.0
2108,1423402962.39414,1655.0
2109,1423402962.89881,1659.0
2110,1423402963.41386,1660.0
2111,1423402963.91331,1662.0
2112,1423402964.45226,1659.0
2113,1423402964.92944,1652.0
2114,1423402965.44118,1656.0
2115,1423402965.93998,1658.0
2116,1423402966.49773,1662.0
2117,1423402966.95103,1656.0
2118,1423402967.50159,1659.0
2119,1423402967.97211,1658.0
2120,1423402968.46911,1652.0
2121,1423402968.98666,1662.0
2122,1423402970.0191,1661.0
2123,1423402970.15847,1657.0
2124,1423402970.49872,1658.0
2125,1423402971.09055,1657.0
2126,1423402971.50963,1658.0
2127,1423402972.02678,1655.0
2128,1423402972.53942,1657.0
2129,1423402973.02905,1655.0
2130,1423402973.53488,1658.0
2131,1423402974.04248,1658.0
2132,1423402974.56838,1656.0
2133,1423402975.05524,1655.0
2134,1423402975.55921,1657.0
2135,1423402976.07042,1663.0
2136,1423402976.57223,1654.0
2137,1423402977.0925,1653.0
2138,1423402977.58688,1660.0
2139,1423402978.09214,1658.0
2140,1423402978.59679,1657.0
2141,1423402979.10968,1658.0
2142,1423402979.61151,1655.0
2143,1423402980.17058,1660.0
2144,1423402980.63102,1657.0
2145,1423402981.14216,1658.0
2146,1423402982.26531,1661.0
2147,1423402982.41192,1658.0
2148,1423402982.64842,1657.0
2149,1423402983.16458,1655.0
2150,1423402983.67919,1659.0
2151,1423402984.16806,1659.0
2152,1423402984.67476,1655.0
2153,1423402985.18181,1657.0
2154,1423402985.69343,1657.0
2155,1423402986.19821,1658.0
2156,1423402986.7006,1658.0
2157,1423402987.21046,1657.0
2158,1423402987.71479,1657.0
2159,1423402988.22529,1657.0
2160,1423402988.72642,1659.0
2161,1423402989.24209,1659.0
2162,1423402989.7388,1655.0
2163,1423402990.25255,1661.0
2164,1423402990.75153,1655.0
2165,1423402991.26169,1657.0
2166,1423402991.77053,1658.0
2167,1423402992.27825,1659.0
2168,1423402992.77795,1656.0
2169,1423402993.29,1653.0
2170,1423402994.69807,1659.0
2171,1423402994.83381,1657.0
2172,1423402994.97148,1661.0
2173,1423402995.30918,1658.0
2174,1423402995.82407,1660.0
2175,1423402996.33238,1657.0
2176,1423402996.82861,1656.0
2177,1423402997.33748,1660.0
2178,1423402997.84525,1657.0
2179,1423402998.35802,1660.0
2180,1423402999.1133,1657.0
2181,1423402999.37406,1656.0
2182,1423402999.89059,1656.0
2183,1423403000.38854,1657.0
2184,1423403000.91529,1653.0
2185,1423403001.38825,1660.0
2186,1423403001.93338,1659.0
2187,1423403002.41139,1657.0
2188,1423403002.94208,1656.0
2189,1423403003.46152,1657.0
2190,1423403003.93451,1656.0
2191,1423403004.43019,1657.0
2192,1423403004.93379,1656.0
2193,1423403005.43914,1656.0
2194,1423403005.95049,1656.0
2195,1423403006.88034,1657.0
2196,1423403007.02027,1659.0
2197,1423403007.5205,1589.0
2198,1423403007.9823,1617.0
2199,1423403008.48055,1661.0
2200,1423403008.98324,1658.0
2201,1423403009.49094,1575.0
2202,1423403009.99584,1575.0
2203,1423403010.50518,1587.0
2204,1423403011.00823,1573.0
2205,1423403011.5142,1584.0
2206,1423403012.01968,1573.0
2207,1423403012.52834,1579.0
2208,1423403013.03391,1573.0
2209,1423403013.53869,1575.0
2210,1423403014.0545,1575.0
2211,1423403014.55251,1575.0
2212,1423403015.07744,1575.0
2213,1423403015.5634,1575.0
2214,1423403016.08805,1575.0
2215,1423403016.57876,1576.0
2216,1423403017.11652,1573.0
2217,1423403017.59001,1576.0
2218,1423403018.08768,1575.0
2219,1423403019.23276,1576.0
2220,1423403019.36587,1574.0
2221,1423403019.61255,1573.0
2222,1423403020.11915,1574.0
2223,1423403020.63238,1574.0
2224,1423403021.12616,1575.0
2225,1423403021.67136,1574.0
2226,1423403022.14251,1575.0
2227,1423403022.66786,1575.0
2228,1423403023.16319,1575.0
2229,1423403023.6962,1573.0
2230,1423403024.17637,1575.0
2231,1423403024.67836,1575.0
2232,1423403025.19215,1575.0
2233,1423403025.69391,1575.0
2234,1423403026.19457,1573.0
2235,1423403026.70835,1573.0
2236,1423403027.20406,1573.0
2237,1423403027.71808,1574.0
2238,1423403028.21755,1575.0
2239,1423403028.7313,1575.0
2240,1423403029.22895,1576.0
2241,1423403029.73846,1573.0
2242,1423403030.24246,1574.0
2243,1423403030.75216,1576.0
2244,1423403031.78665,1577.0
2245,1423403032.0097,1573.0
2246,1423403032.2855,1573.0
2247,1423403032.77408,1576.0
2248,1423403033.29636,1575.0
2249,1423403033.78981,1575.0
2250,1423403034.30917,1573.0
2251,1423403034.79748,1575.0
2252,1423403035.30932,1575.0
2253,1423403035.81022,1576.0
2254,1423403036.32257,1573.0
2255,1423403036.82714,1574.0
2256,1423403037.36777,1575.0
2257,1423403037.83331,1576.0
2258,1423403038.33725,1576.0
2259,1423403038.84939,1573.0
2260,1423403039.36023,1573.0
2261,1423403039.86033,1574.0
2262,1423403040.36435,1575.0
2263,1423403040.88156,1573.0
2264,1423403041.37754,1577.0
2265,1423403041.88535,1576.0
2266,1423403042.38826,1573.0
2267,1423403042.90224,1573.0
2268,1423403044.03103,1575.0
2269,1423403044.17976,1574.0
2270,1423403044.4185,1574.0
2271,1423403044.92879,1573.0
2272,1423403045.42704,1574.0
2273,1423403046.00699,1573.0
2274,1423403046.48117,1576.0
2275,1423403046.96817,1575.0
2276,1423403047.45389,1575.0
2277,1423403047.99072,1574.0
2278,1423403048.46413,1575.0
2279,1423403049.00984,1576.0
2280,1423403049.47718,1574.0
2281,1423403050.01792,1573.0
2282,1423403050.54083,1575.0
2283,1423403051.09899,1573.0
2284,1423403051.50351,1576.0
2285,1423403052.00696,1575.0
2286,1423403052.50696,1574.0
2287,1423403053.02457,1575.0
2288,1423403053.52941,1573.0
2289,1423403054.03661,1573.0
2290,1423403054.54843,1575.0
2291,1423403055.09707,1573.0
2292,1423403056.27261,1573.0
2293,1423403056.41627,1574.0
2294,1423403056.55765,1574.0
2295,1423403057.06989,1576.0
2296,1423403057.58456,1573.0
2297,1423403058.08175,1575.0
2298,1423403058.58699,1576.0
2299,1423403059.09737,1575.0
2300,1423403059.59325,1573.0
2301,1423403060.10769,1575.0
2302,1423403060.61712,1575.0
2303,1423403061.13091,1575.0
2304,1423403061.62468,1575.0
2305,1423403062.13233,1573.0
2306,1423403062.63633,1575.0
2307,1423403063.142,1576.0
2308,1423403063.64801,1573.0
2309,1423403064.15514,1573.0
2310,1423403064.69944,1573.0
2311,1423403065.17183,1574.0
2312,1423403065.67324,1573.0
2313,1423403066.1779,1574.0
2314,1423403066.68484,1574.0
2315,1423403067.19299,1575.0
2316,1423403067.69742,1573.0
2317,1423403068.9347,1574.0
2318,1423403069.06927,1575.0
2319,1423403069.4625,1576.0
2320,1423403069.72162,1573.0
2321,1423403070.23255,1575.0
2322,1423403070.73416,1575.0
2323,1423403071.24563,1575.0
2324,1423403071.74497,1575.0
2325,1423403072.24685,1573.0
2326,1423403072.78778,1575.0
2327,1423403073.26599,1574.0
2328,1423403073.77075,1573.0
2329,1423403074.28591,1573.0
2330,1423403074.77859,1575.0
2331,1423403075.2893,1576.0
2332,1423403075.79612,1575.0
2333,1423403076.30312,1573.0
2334,1423403076.80738,1575.0
2335,1423403077.31485,1577.0
2336,1423403077.81925,1574.0
2337,1423403078.34438,1573.0
2338,1423403078.86647,1573.0
2339,1423403079.34205,1575.0
2340,1423403079.8453,1576.0
2341,1423403080.3556,1575.0
2342,1423403081.50041,1573.0
2343,1423403081.67052,1575.0
2344,1423403081.87559,1574.0
2345,1423403082.39033,1575.0
2346,1423403082.88323,1575.0
2347,1423403083.39907,1573.0
2348,1423403083.89387,1577.0
2349,1423403084.41252,1576.0
2350,1423403084.91229,1573.0
2351,1423403085.42014,1573.0
2352,1423403085.91791,1574.0
2353,1423403086.4431,1574.0
2354,1423403086.92912,1573.0
2355,1423403087.4379,1575.0
2356,1423403087.94248,1575.0
2357,1423403088.45019,1575.0
2358,1423403088.9573,1574.0
2359,1423403089.4602,1573.0
2360,1423403089.96713,1575.0
2361,1423403090.48538,1576.0
2362,1423403090.97964,1576.0
2363,1423403091.48641,1574.0
2364,1423403092.00024,1573.0
2365,1423403092.4984,1575.0
2366,1423403093.72485,1578.0
2367,1423403093.89214,1575.0
2368,1423403094.02984,1573.0
2369,1423403094.52379,1574.0
2370,1423403095.04704,1574.0
2371,1423403095.538,1575.0
2372,1423403096.04175,1573.0
2373,1423403096.54928,1574.0
2374,1423403097.05381,1576.0
2375,1423403097.56008,1574.0
2376,1423403098.08447,1573.0
2377,1423403098.59056,1575.0
2378,1423403099.09691,1576.0
2379,1423403099.59821,1573.0
2380,1423403100.09411,1573.0
2381,1423403100.59876,1574.0
2382,1423403101.10945,1575.0
2383,1423403101.61465,1576.0
2384,1423403102.11633,1573.0
2385,1423403102.62256,1595.0
2386,1423403103.12866,1603.0
2387,1423403103.63874,1622.0
2388,1423403104.14415,1626.0
2389,1423403104.65416,1657.0
2390,1423403105.16403,1660.0
2391,1423403106.39251,1660.0
2392,1423403106.52994,1662.0
2393,1423403106.73044,1662.0
2394,1423403107.18109,1662.0
2395,1423403107.68925,1660.0
2396,1423403108.19244,1662.0
2397,1423403108.70186,1662.0
2398,1423403109.20575,1663.0
2399,1423403109.71322,1659.0
2400,1423403110.21693,1662.0
2401,1423403110.72817,1662.0
2402,1423403111.23024,1663.0
2403,1423403111.77784,1659.0
2404,1423403112.27686,1661.0
2405,1423403112.7539,1663.0
2406,1423403113.28921,1661.0
2407,1423403113.76808,1661.0
2408,1423403114.3041,1661.0
2409,1423403114.77915,1663.0
2410,1423403115.31587,1659.0
2411,1423403115.79465,1661.0
2412,1423403116.37437,1663.0
2413,1423403116.8016,1663.0
2414,1423403117.30702,1664.0
2415,1423403118.5297,1687.0
2416,1423403118.69791,1707.0
2417,1423403118.83165,1736.0
2418,1423403119.33332,1749.0
2419,1423403119.84124,1746.0
2420,1423403120.34698,1747.0
2421,1423403120.85797,1747.0
2422,1423403121.35994,1747.0
2423,1423403121.87004,1747.0
2424,1423403122.37244,1747.0
2425,1423403122.88728,1747.0
2426,1423403123.3875,1747.0
2427,1423403123.90666,1747.0
2428,1423403124.40843,1747.0
2429,1423403124.90892,1751.0
2430,1423403125.41481,1774.0
2431,1423403125.92923,1870.0
2432,1423403126.43181,2038.0
2433,1423403126.94387,2180.0
2434,1423403127.44366,2261.0
2435,1423403127.95314,2316.0
2436,1423403128.46445,2365.0
2437,1423403128.96932,2415.0
2438,1423403129.47793,2441.0
2439,1423403130.69675,2469.0
2440,1423403130.8482,2493.0
2441,1423403131.00788,2502.0
2442,1423403131.51909,2508.0
2443,1423403132.02495,2529.0
2444,1423403132.53093,2538.0
2445,1423403133.04131,2551.0
2446,1423403133.5519,2558.0
2447,1423403134.06778,2564.0
2448,1423403134.57086,2570.0
2449,1423403135.07867,2579.0
2450,1423403135.588,2587.0
2451,1423403136.0991,2589.0
2452,1423403136.60656,2586.0
2453,1423403137.11767,2597.0
2454,1423403137.62658,2600.0
2455,1423403138.1518,2617.0
2456,1423403138.6448,2623.0
2457,1423403139.159,2631.0
2458,1423403139.71441,2632.0
2459,1423403140.18972,2634.0
2460,1423403140.68347,2643.0
2461,1423403141.19173,2649.0
2462,1423403141.70129,2656.0
2463,1423403142.21212,2666.0
2464,1423403143.25135,2667.0
2465,1423403143.38749,2679.0
2466,1423403143.74259,2678.0
2467,1423403144.25484,2692.0
2468,1423403144.76092,2699.0
2469,1423403145.32782,2703.0
2470,1423403145.77826,2711.0
2471,1423403146.34273,2720.0
2472,1423403146.80812,2715.0
2473,1423403147.34318,2716.0
2474,1423403147.81853,2724.0
2475,1423403148.38956,2732.0
2476,1423403148.83724,2728.0
2477,1423403149.38438,2742.0
2478,1423403149.85863,2748.0
2479,1423403150.47194,2767.0
2480,1423403150.88145,2762.0
2481,1423403151.42806,2766.0
2482,1423403151.89848,2778.0
2483,1423403152.44599,2786.0
2484,1423403152.91647,2790.0
2485,1423403153.5068,2797.0
2486,1423403153.94359,2806.0
2487,1423403154.44913,2807.0
2488,1423403156.98842,2803.0
2489,1423403157.12898,2820.0
2490,1423403157.26276,2824.0
2491,1423403157.40666,2840.0
2492,1423403157.54775,2843.0
2493,1423403157.68051,2850.0
2494,1423403158.02467,2848.0
2495,1423403158.58123,2868.0
2496,1423403159.04104,2873.0
2497,1423403159.65852,2895.0
2498,1423403160.0619,2890.0
2499,1423403160.57128,2911.0
2500,1423403161.08023,2906.0
2501,1423403161.59068,2925.0
2502,1423403162.10085,2931.0
2503,1423403162.60996,2941.0
2504,1423403163.12968,2955.0
2505,1423403163.63265,2959.0
2506,1423403164.14612,2973.0
2507,1423403164.65276,2977.0
2508,1423403165.17011,3023.0
2509,1423403165.67436,3036.0
2510,1423403166.18525,2953.0
2511,1423403166.70742,"
"
2512,1423403169.89796,""
2513,1423403273.39014,2886.0
2514,1423403273.91847,2885.0
2515,1423403274.18661,2890.0
2516,1423403274.69881,2893.0
2517,1423403275.20688,2892.0
2518,1423403275.71527,2894.0
2519,1423403276.22741,2897.0
2520,1423403276.73613,2895.0
2521,1423403277.24881,2900.0
2522,1423403277.7577,2896.0
2523,1423403278.30149,2899.0
2524,1423403278.77809,2904.0
2525,1423403279.28905,2906.0
2526,1423403279.80067,2908.0
2527,1423403280.30954,2898.0
2528,1423403281.44832,2906.0
2529,1423403281.61978,2911.0
2530,1423403281.84449,2913.0
2531,1423403282.35197,2907.0
2532,1423403282.86095,2914.0
2533,1423403283.40581,2912.0
2534,1423403283.88062,2909.0
2535,1423403284.42698,2924.0
2536,1423403284.91136,2917.0
2537,1423403285.4461,2928.0
2538,1423403285.92996,2926.0
2539,1423403286.47295,2940.0
2540,1423403286.94348,2934.0
2541,1423403287.53638,2937.0
2542,1423403287.96627,2939.0
2543,1423403288.48411,2941.0
2544,1423403288.98686,2945.0
2545,1423403289.4992,2938.0
2546,1423403290.00978,2940.0
2547,1423403290.51718,2944.0
2548,1423403291.03031,2947.0
2549,1423403291.53915,2933.0
2550,1423403292.08333,2941.0
2551,1423403292.56008,2936.0
2552,1423403293.78461,2943.0
2553,1423403293.94588,2948.0
2554,1423403294.10263,2946.0
2555,1423403295.54194,2947.0
2556,1423403295.69918,2950.0
2557,1423403295.83412,2945.0
2558,1423403296.14772,2951.0
2559,1423403296.65392,2960.0
2560,1423403297.23387,2964.0
2561,1423403297.66746,2978.0
2562,1423403298.17898,2979.0
2563,1423403298.68582,2989.0
2564,1423403299.20972,3004.0
2565,1423403299.70633,3012.0
2566,1423403300.21644,3007.0
2567,1423403300.72738,3000.0
2568,1423403301.23798,3008.0
2569,1423403301.74764,3014.0
2570,1423403302.25857,2998.0
2571,1423403302.80432,3029.0
2572,1423403303.2795,3032.0
2573,1423403303.7929,3032.0
2574,1423403304.30175,3061.0
2575,1423403304.81498,3052.0
2576,1423403305.32413,3033.0
2577,1423403306.5701,3042.0
2578,1423403306.9312,3055.0
2579,1423403307.07108,3022.0
2580,1423403307.36747,3068.0
2581,1423403307.88272,3084.0
2582,1423403308.38846,3033.0
2583,1423403308.90905,2997.0
2584,1423403309.41069,3075.0
2585,1423403309.95692,3038.0
2586,1423403310.43392,2660.0
2587,1423403310.94114,2050.0
2588,1423403311.44976,1727.0
2589,1423403311.95692,1674.0
2590,1423403312.47012,1661.0
2591,1423403312.96799,1627.0
2592,1423403313.47964,1619.0
2593,1423403313.98777,1585.0
2594,1423403314.48881,1586.0
2595,1423403314.99358,1578.0
2596,1423403315.50936,1578.0
2597,1423403316.0166,1578.0
2598,1423403316.51157,1579.0
2599,1423403317.0213,1668.0
2600,1423403317.53158,1601.0
2601,1423403319.20276,1489.0
2602,1423403319.33852,1782.0
2603,1423403319.4759,1860.0
2604,1423403319.6567,1642.0
2605,1423403320.05871,1660.0
2606,1423403320.60187,1619.0
2607,1423403321.07098,1623.0
2608,1423403321.58199,1667.0
2609,1423403322.09439,1743.0
2610,1423403322.59271,1848.0
2611,1423403323.52621,1862.0
2612,1423403323.66478,1853.0
2613,1423403324.15006,2081.0
2614,1423403324.62019,2091.0
2615,1423403325.12649,2104.0
2616,1423403325.63738,1579.0
2617,1423403326.14915,1830.0
2618,1423403326.65126,1875.0
2619,1423403327.16363,1666.0
2620,1423403327.66416,1885.0
2621,1423403328.16946,1978.0
2622,1423403328.67964,1489.0
2623,1423403329.18498,1534.0
2624,1423403329.69138,1663.0
2625,1423403330.19691,1399.0
2626,1423403330.70663,1398.0
2627,1423403331.20782,1361.0
2628,1423403331.71232,1372.0
2629,1423403332.22079,1382.0
2630,1423403332.72496,1397.0
2631,1423403333.22961,1401.0
2632,1423403333.73522,1410.0
2633,1423403334.24696,1491.0
2634,1423403334.74697,1635.0
2635,1423403336.18375,1708.0
2636,1423403336.34473,2216.0
2637,1423403336.48367,2901.0
2638,1423403336.77692,3303.0
2639,1423403337.33679,3284.0
2640,1423403337.79943,3211.0
2641,1423403338.31069,3147.0
2642,1423403338.82545,3072.0
2643,1423403339.33376,3027.0
2644,1423403339.85269,3009.0
2645,1423403340.39004,2989.0
2646,1423403340.86912,2979.0
2647,1423403341.39815,2963.0
2648,1423403341.88724,2949.0
2649,1423403342.40288,2943.0
2650,1423403342.90706,2935.0
2651,1423403343.43048,2942.0
2652,1423403343.93539,2933.0
2653,1423403344.44614,2933.0
2654,1423403344.94862,2933.0
2655,1423403345.46587,2937.0
2656,1423403345.96987,2932.0
2657,1423403346.48077,2928.0
2658,1423403346.99024,2932.0
2659,1423403347.50228,2921.0
2660,1423403348.34347,2924.0
2661,1423403348.52621,2930.0
2662,1423403349.0325,2932.0
2663,1423403349.542,2928.0
2664,1423403350.0552,2932.0
2665,1423403350.56237,2932.0
2666,1423403351.07501,2929.0
2667,1423403351.5844,2928.0
2668,1423403352.10148,2932.0
2669,1423403352.60483,2931.0
2670,1423403353.11373,2935.0
2671,1423403353.62691,2941.0
2672,1423403354.14292,2941.0
2673,1423403354.64868,2940.0
2674,1423403355.16744,2937.0
2675,1423403355.66904,2935.0
